"budget_id","cout_transport","cout_food","cout_equipement","cout_health","cout_organisation","total"
"2693","2839.14","3510.86","1392.38","1043.34","718.28","9504.00"
"2694","2359.38","2972.21","1229.11","711.43","1297.87","8570.00"
"2695","1821.03","2338.59","857.98","642.53","635.87","6296.00"
"2696","4265.02","5816.89","2871.11","1774.43","1792.55","16520.00"
"2697","2911.22","3535.82","1835.37","916.96","1883.63","11083.00"
"2698","3452.63","4521.27","2259.37","1069.78","1366.95","12670.00"
"2699","2415.77","2707.48","1524.94","800.74","1363.07","8812.00"
"2700","2481.64","3234.54","1163.04","805.81","1680.97","9366.00"
"2701","1966.18","2803.28","1022.15","864.80","1594.59","8251.00"
"2702","3141.71","4448.30","1584.25","1154.03","1756.71","12085.00"
"2703","3686.78","4767.65","1807.58","1169.49","3174.50","14606.00"
"2704","2059.92","2376.94","1301.03","758.10","942.01","7438.00"
"2705","3630.09","5211.40","2192.76","1435.19","1515.56","13985.00"
"2706","3037.66","4142.60","1862.32","1271.94","2050.48","12365.00"
"2707","2951.09","3227.86","1331.90","1204.53","2002.62","10718.00"
"2708","2907.54","3274.89","1514.65","995.75","1153.17","9846.00"
"2709","3347.97","4091.54","1872.53","1040.87","1005.09","11358.00"
"2710","2354.18","3152.89","1077.63","1001.70","1224.60","8811.00"
"2711","4666.55","6346.55","3007.67","2003.62","1903.61","17928.00"
"2712","3350.29","3976.39","1966.29","1003.42","1664.61","11961.00"
"2713","4459.05","6898.64","3106.13","1698.29","3427.89","19590.00"
"2714","3058.59","4372.54","2110.52","1229.04","1007.31","11778.00"
"2715","6385.24","6662.06","3024.59","1873.87","3671.24","21617.00"
"2716","3887.95","4841.13","2548.83","1293.25","1848.84","14420.00"
"2717","2211.62","2864.86","1597.86","1074.10","1248.56","8997.00"
"2718","3462.26","4201.70","1882.97","1399.72","2437.35","13384.00"
"2719","3621.44","3995.75","1696.92","1328.53","1752.36","12395.00"
"2720","5211.60","5849.07","3186.67","2226.03","3005.63","19479.00"
"2721","3149.80","4035.49","1873.65","986.87","845.19","10891.00"
"2722","5357.29","7569.63","3505.29","2426.14","3760.65","22619.00"
"2723","3025.49","3687.39","1455.88","1070.13","1130.11","10369.00"
"2724","2650.95","3250.96","1319.00","1156.61","1790.48","10168.00"
"2725","2091.57","2162.77","1033.66","812.62","954.38","7055.00"
"2726","2452.86","3819.84","1779.65","1082.67","1140.98","10276.00"
"2727","4268.54","6066.42","2208.89","1867.36","3388.79","17800.00"
"2728","5709.07","6420.88","2935.40","2272.27","1779.38","19117.00"
"2729","5126.90","7310.15","2825.88","2508.93","4701.14","22473.00"
"2730","3772.84","4009.05","1811.83","1206.54","2111.74","12912.00"
"2731","3104.82","4530.75","1705.20","1431.33","2780.90","13553.00"
"2732","3739.92","4681.77","2186.45","1322.23","2717.63","14648.00"
"2733","4166.37","4630.23","1989.49","1452.94","2038.97","14278.00"
"2734","2503.20","3435.32","1258.43","859.19","1560.86","9617.00"
"2735","4146.10","4361.40","1920.54","1303.19","2653.77","14385.00"
"2736","3100.78","4535.59","1511.05","1442.91","1572.67","12163.00"
"2737","3564.75","5086.72","1681.82","1395.16","2068.55","13797.00"
"2738","2446.51","3174.42","1824.85","1195.59","1781.63","10423.00"
"2739","4049.82","5378.91","2423.00","1184.02","1685.25","14721.00"
"2740","1850.95","2387.14","1197.07","723.37","836.47","6995.00"
"2741","2491.72","3455.88","1326.66","1046.58","931.16","9252.00"
"2742","5053.86","7686.36","2783.62","2496.12","4917.04","22937.00"
"2743","4519.00","5847.34","2997.69","2117.38","3475.59","18957.00"
"2744","2688.40","3187.56","1521.76","818.67","1578.61","9795.00"
"2745","1488.63","2251.81","944.12","608.20","703.24","5996.00"
"2746","4312.31","4908.90","2159.81","1809.00","2388.98","15579.00"
"2747","1694.85","2718.00","1002.33","701.81","1531.01","7648.00"
"2748","3064.41","4173.40","1894.94","1268.86","2423.39","12825.00"
"2749","2326.30","3196.61","1375.70","1012.56","2306.83","10218.00"
"2750","3321.08","3615.15","1731.50","956.33","1986.94","11611.00"
"2751","2382.83","3063.69","1344.95","921.99","2001.54","9715.00"
"2752","4586.52","6501.54","2172.84","1500.19","2859.91","17621.00"
"2753","2829.14","4768.65","1714.74","1460.89","1915.58","12689.00"
"2754","3337.24","4748.26","2126.27","1293.65","2758.58","14264.00"
"2755","2166.05","2678.91","1479.30","988.59","1077.15","8390.00"
"2756","3603.28","4190.98","1701.44","1361.49","3022.81","13880.00"
"2757","2749.36","4566.64","1566.01","1021.87","2346.12","12250.00"
"2758","3208.79","3979.94","1909.39","899.36","946.52","10944.00"
"2759","4454.27","5520.45","2873.76","1589.08","3332.44","17770.00"
"2760","3584.25","5445.85","2258.83","1386.10","1744.97","14420.00"
"2761","2955.06","4066.22","1465.47","1086.38","1337.87","10911.00"
"2762","2456.53","3377.97","1645.46","803.68","1041.36","9325.00"
"2763","5195.02","5651.13","3137.08","1874.86","1886.91","17745.00"
"2764","3205.94","4708.32","2143.94","1475.36","2874.44","14408.00"
"2765","2588.09","3440.50","1836.78","1138.53","1424.10","10428.00"
"2766","2191.35","2889.04","1160.08","728.72","743.81","7713.00"
"2767","4946.68","6257.40","2465.28","2019.60","3919.04","19608.00"
"2768","2492.56","3772.66","1533.87","924.12","1913.79","10637.00"
"2769","2855.01","3603.80","1720.40","962.53","932.26","10074.00"
"2770","3319.82","4166.32","2135.22","1147.75","1488.89","12258.00"
"2771","2434.77","3223.11","1117.93","868.72","1209.47","8854.00"
"2772","1473.69","2082.62","1026.02","656.50","686.17","5925.00"
"2773","3346.86","3613.65","1861.63","1161.74","1380.12","11364.00"
"2774","2104.58","2412.09","1373.64","938.28","1112.41","7941.00"
"2775","2574.00","3801.55","1278.77","872.71","1965.97","10493.00"
"2776","2653.87","3773.39","1651.87","1243.72","1191.15","10514.00"
"2777","3245.28","4214.95","2028.98","1150.65","924.14","11564.00"
"2778","4390.81","6396.75","3102.66","2172.36","2626.42","18689.00"
"2779","2753.97","3810.68","1612.02","1037.15","1947.18","11161.00"
"2780","3017.29","4135.95","1805.06","1321.77","1472.93","11753.00"
"2781","2742.44","3834.29","1393.88","922.26","2393.13","11286.00"
"2782","4315.60","6701.78","2958.84","2310.92","3225.86","19513.00"
"2783","4936.30","6697.19","2814.63","1817.40","3656.48","19922.00"
"2784","2403.49","3304.93","1277.39","920.44","2143.75","10050.00"
"2785","4438.05","6979.97","3202.37","1703.32","2619.29","18943.00"
"2786","3243.62","4475.52","2140.55","1398.85","862.46","12121.00"
"2787","3533.60","4244.34","1683.06","1397.23","2102.77","12961.00"
"2788","2729.28","4027.58","2093.73","1328.75","1481.66","11661.00"
"2789","2035.60","2390.27","822.33","559.46","1037.34","6845.00"
"2790","3661.23","4877.08","2293.40","1421.26","1668.03","13921.00"
"2791","2979.52","3184.93","1465.46","1053.59","1302.50","9986.00"
"2792","3223.79","3615.60","1936.19","1068.65","1269.77","11114.00"
"2793","2035.81","3171.22","1246.97","1053.20","1326.80","8834.00"
"2794","3919.38","4514.37","2128.57","1303.75","1514.93","13381.00"
"2795","2433.31","3404.13","1806.12","1086.32","1512.12","10242.00"
"2796","2560.68","3205.12","1141.85","797.06","1570.29","9275.00"
"2797","5038.18","6804.93","2870.66","2301.34","2353.89","19369.00"
"2798","3823.92","5391.44","2232.63","1471.11","2917.90","15837.00"
"2799","2606.51","3493.95","1842.56","1049.54","1364.44","10357.00"
"2800","3093.75","3388.41","1908.60","1313.75","1354.49","11059.00"
"2801","2294.29","2816.60","1226.65","887.38","1319.08","8544.00"
"2802","5712.65","6226.56","3314.51","2326.57","2764.71","20345.00"
"2803","5187.66","7002.90","3138.73","1858.22","2213.49","19401.00"
"2804","4531.09","5098.64","2463.08","1743.51","3000.68","16837.00"
"2805","3791.35","4928.14","1801.90","1577.09","1309.52","13408.00"
"2806","2379.37","3279.43","1219.79","911.24","1844.17","9634.00"
"2807","2600.54","2899.12","1325.92","1091.11","1456.31","9373.00"
"2808","4097.92","6325.42","3221.89","1730.88","3122.89","18499.00"
"2809","2520.42","3250.14","1537.23","1050.99","2382.22","10741.00"
"2810","3348.52","4370.44","1539.08","1213.95","1939.01","12411.00"
"2811","4281.89","5116.90","2210.00","1507.32","1317.89","14434.00"
"2812","3753.70","3960.60","1656.30","1411.66","1746.74","12529.00"
"2813","1624.45","2172.71","875.66","689.89","1233.29","6596.00"
"2814","2071.30","3153.17","1009.91","917.80","1210.82","8363.00"
"2815","2013.38","2921.69","1462.83","902.57","1091.53","8392.00"
"2816","5151.77","7360.18","3038.92","1822.36","2081.77","19455.00"
"2817","2746.60","3238.53","1262.48","1226.21","1796.18","10270.00"
"2818","2676.54","3434.87","1769.58","1204.01","1590.00","10675.00"
"2819","4544.50","4942.60","2012.29","1446.61","2860.00","15806.00"
"2820","5030.51","5612.46","2817.46","1388.04","2084.53","16933.00"
"2821","3977.60","5144.77","1997.74","1906.89","2894.00","15921.00"
"2822","3647.27","4452.48","2449.69","1275.77","2232.79","14058.00"
"2823","2382.00","2950.87","1071.35","741.98","1252.80","8399.00"
"2824","3097.18","3943.28","1696.94","1395.92","1970.68","12104.00"
"2825","3051.28","4634.13","2145.76","1329.66","2412.17","13573.00"
"2826","3502.54","3586.96","1459.25","1321.68","1886.57","11757.00"
"2827","2829.48","3065.85","1470.58","1008.02","1098.07","9472.00"
"2828","3851.79","5364.96","2545.13","1686.10","1079.02","14527.00"
"2829","2000.08","2753.08","910.27","699.66","1031.91","7395.00"
"2830","3059.13","3765.75","1576.09","1096.43","1429.60","10927.00"
"2831","2921.01","4049.93","2014.75","998.67","1343.64","11328.00"
"2832","3191.25","3483.76","1760.70","1058.67","1412.62","10907.00"
"2833","3202.59","4175.20","1565.91","1074.20","1434.10","11452.00"
"2834","1859.59","2233.97","929.46","562.09","790.89","6376.00"
"2835","2460.04","2859.42","1612.76","961.69","1315.09","9209.00"
"2836","2821.99","4445.67","2053.59","1324.17","1055.58","11701.00"
"2837","2222.28","2437.79","961.94","878.22","1491.77","7992.00"
"2838","1428.43","2110.09","1057.32","754.93","1072.23","6423.00"
"2839","5088.60","6564.31","3154.58","1458.88","1947.63","18214.00"
"2840","2442.86","3513.56","1244.46","901.15","2148.97","10251.00"
"2841","2403.47","3333.77","1462.44","1185.29","2021.03","10406.00"
"2842","2943.38","3979.73","2202.89","1054.03","2133.97","12314.00"
"2843","3615.55","3967.81","2188.62","1293.44","1820.58","12886.00"
"2844","3175.87","5041.62","1726.71","1286.44","2690.36","13921.00"
"2845","4017.46","5802.54","2259.93","1745.20","1897.87","15723.00"
"2846","2627.66","3171.43","1645.69","783.38","1549.84","9778.00"
"2847","5180.53","7290.84","2686.22","1730.35","2557.06","19445.00"
"2848","3197.64","4415.25","1813.23","1011.70","1566.18","12004.00"
"2849","3174.09","4249.92","1667.09","1380.36","2568.54","13040.00"
"2850","2886.73","3277.09","1443.52","1293.03","1876.63","10777.00"
"2851","2939.10","3899.34","1774.86","903.03","1495.67","11012.00"
"2852","3206.42","4351.24","1951.38","1440.09","1237.87","12187.00"
"2853","4903.68","5740.60","2885.03","1450.37","1799.32","16779.00"
"2854","4663.63","6761.45","3256.99","2490.11","3836.82","21009.00"
"2855","4052.74","5033.36","1890.73","1556.38","1693.79","14227.00"
"2856","4200.37","5479.48","2512.00","1269.80","2328.35","15790.00"
"2857","3439.24","5700.16","2164.99","1804.31","2085.30","15194.00"
"2858","1925.84","3138.23","1163.92","879.65","1357.36","8465.00"
"2859","1939.34","3175.51","1122.12","908.97","1650.06","8796.00"
"2860","2405.28","2948.62","1168.23","848.93","1314.94","8686.00"
"2861","2459.42","3666.31","1492.71","898.12","1226.44","9743.00"
"2862","3315.49","3775.14","1587.13","1039.47","2323.77","12041.00"
"2863","5952.23","6550.69","3319.03","1611.07","2548.98","19982.00"
"2864","3500.96","4214.14","2256.02","1432.23","1408.65","12812.00"
"2865","4230.79","5297.60","2172.59","1670.66","833.36","14205.00"
"2866","2324.37","2775.26","1356.72","894.67","637.98","7989.00"
"2867","3152.07","4347.73","1718.47","1003.41","1386.32","11608.00"
"2868","3311.26","4609.46","1917.91","1131.13","3021.24","13991.00"
"2869","6228.78","8058.08","3719.01","1972.51","2087.62","22066.00"
"2870","2262.89","2869.86","1191.58","775.96","1086.71","8187.00"
"2871","3407.41","5027.62","2146.28","1437.63","2581.06","14600.00"
"2872","1515.95","1977.04","829.22","583.79","711.00","5617.00"
"2873","5775.14","6643.99","3640.24","2192.51","3775.12","22027.00"
"2874","5446.73","6176.96","2357.75","2245.93","3172.63","19400.00"
"2875","2203.45","3063.52","1501.72","1144.25","2071.06","9984.00"
"2876","2043.71","2220.24","944.77","573.46","1231.82","7014.00"
"2877","1885.45","2943.06","1065.62","669.24","1509.63","8073.00"
"2878","2206.85","3300.78","1349.19","1124.76","1851.42","9833.00"
"2879","3418.91","4313.14","1823.04","1421.43","1337.48","12314.00"
"2880","4025.14","4196.61","2022.48","1183.86","2027.91","13456.00"
"2881","2520.00","3656.67","1642.04","1169.84","2372.45","11361.00"
"2882","3437.10","4925.99","2001.28","1220.46","2380.17","13965.00"
"2883","3449.11","4219.63","1630.18","1179.58","2047.50","12526.00"
"2884","4056.59","6117.00","2484.26","1347.01","2615.14","16620.00"
"2885","4957.33","5478.11","2158.69","1900.32","2920.55","17415.00"
"2886","2838.79","3967.05","2256.71","1370.42","2427.03","12860.00"
"2887","3238.14","3989.37","1730.87","1210.82","1050.80","11220.00"
"2888","2984.80","3877.54","1493.56","1035.53","2397.57","11789.00"
"2889","3109.34","3879.20","2105.30","1064.98","2627.18","12786.00"
"2890","1876.04","3057.46","1262.28","865.71","1359.51","8421.00"
"2891","2209.15","2600.27","1130.42","853.02","989.14","7782.00"
"2892","2159.07","3131.61","1115.03","810.98","1534.31","8751.00"
"2893","2704.90","3031.07","1343.85","1027.54","913.64","9021.00"
"2894","4062.20","5718.50","3145.88","2012.36","3432.06","18371.00"
"2895","2917.68","3738.03","1722.76","942.78","1532.75","10854.00"
"2896","1747.34","2508.15","1093.59","911.79","1638.13","7899.00"
"2897","2654.66","3377.79","1610.18","820.49","613.88","9077.00"
"2898","3052.69","3964.93","1933.21","1211.07","1772.10","11934.00"
"2899","2586.57","3688.98","1356.95","1017.03","1641.47","10291.00"
"2900","2905.50","3742.98","1891.81","991.41","1978.30","11510.00"
"2901","2285.24","3099.39","1385.95","960.52","1348.90","9080.00"
"2902","3127.52","4630.78","1613.04","1195.45","2396.21","12963.00"
"2903","3294.68","4688.68","1952.91","1533.38","3240.35","14710.00"
"2904","4086.73","4938.39","2416.17","1913.12","2736.59","16091.00"
"2905","2627.47","3956.01","1719.55","995.33","1267.64","10566.00"
"2906","3539.50","4266.33","2042.17","1527.63","2729.37","14105.00"
"2907","2927.65","3012.84","1760.13","866.28","1266.10","9833.00"
"2908","2969.11","4804.63","2229.83","1294.06","1856.37","13154.00"
"2909","3176.70","4435.78","1910.28","1324.91","899.33","11747.00"
"2910","5584.25","7831.72","4053.38","2000.79","3480.86","22951.00"
"2911","3395.87","4202.10","2009.55","1513.78","2735.70","13857.00"
"2912","1478.31","1814.70","729.57","446.13","942.29","5411.00"
"2913","2371.98","3354.67","1472.15","856.12","1419.08","9474.00"
"2914","2497.22","3861.06","1342.25","1101.20","1619.27","10421.00"
"2915","4879.28","5636.29","3236.53","1448.41","2851.49","18052.00"
"2916","3516.18","4236.80","1729.19","1257.37","2387.46","13127.00"
"2917","2172.71","2792.45","1146.05","922.11","1816.68","8850.00"
"2918","1499.53","2343.38","827.60","722.40","1083.09","6476.00"
"2919","3495.10","4182.08","1936.94","1221.87","1633.01","12469.00"
"2920","2389.50","3439.15","1660.06","949.37","1470.92","9909.00"
"2921","4122.11","5236.43","2546.18","1257.70","1588.58","14751.00"
"2922","4313.49","6634.82","2292.58","1755.27","2601.84","17598.00"
"2923","2901.89","3610.03","1694.26","954.20","1885.62","11046.00"
"2924","2645.32","2830.00","1300.63","881.23","1692.82","9350.00"
"2925","4693.15","6832.54","2651.12","2269.87","3037.32","19484.00"
"2926","2644.61","3656.80","1670.96","1200.01","1421.62","10594.00"
"2927","3302.25","4956.40","1759.89","1584.83","1661.63","13265.00"
"2928","2822.58","4519.77","2079.13","1445.24","1923.28","12790.00"
"2929","3908.98","6176.22","2144.44","1633.04","3153.32","17016.00"
"2930","3592.84","4873.28","1977.77","1583.82","3754.29","15782.00"
"2931","3453.08","4971.17","2035.33","1313.67","1978.75","13752.00"
"2932","2160.34","3029.44","1410.41","770.33","1109.48","8480.00"
"2933","4197.93","5574.69","2315.28","1756.15","2486.95","16331.00"
"2934","2658.08","3306.37","1284.72","885.59","1005.24","9140.00"
"2935","5497.19","6529.44","2287.82","1698.13","2502.42","18515.00"
"2936","2617.06","3339.72","1898.95","939.27","1867.00","10662.00"
"2937","3013.05","3454.68","1840.42","838.18","1113.67","10260.00"
"2938","5542.35","7283.98","2379.07","1817.01","2511.59","19534.00"
"2939","5717.25","6337.66","2954.71","2178.34","3806.04","20994.00"
"2940","1794.23","2564.33","999.64","694.75","1168.05","7221.00"
"2941","3176.21","4919.52","1831.66","1531.76","1962.85","13422.00"
"2942","2269.56","3015.62","1401.00","901.45","396.37","7984.00"
"2943","1755.43","2026.77","772.22","550.80","1123.78","6229.00"
"2944","3482.88","4393.29","1667.20","1290.84","1250.79","12085.00"
"2945","3891.51","5147.29","2153.21","1745.05","2267.94","15205.00"
"2946","4194.44","5586.29","2422.26","1662.50","1553.51","15419.00"
"2947","3693.67","5066.61","1846.67","1204.15","2130.90","13942.00"
"2948","2417.26","3039.28","1396.74","1087.29","1179.43","9120.00"
"2949","2870.63","4472.82","2012.30","1020.32","1637.93","12014.00"
"2950","2368.40","3828.26","1424.56","851.86","1687.92","10161.00"
"2951","2848.48","4613.03","2157.48","1297.55","1995.46","12912.00"
"2952","2259.22","2920.68","1363.42","800.48","1680.20","9024.00"
"2953","2297.64","2597.94","1400.97","707.65","1206.80","8211.00"
"2954","1384.50","2263.74","925.16","576.29","838.31","5988.00"
"2955","2133.02","2778.86","1182.60","888.65","2073.87","9057.00"
"2956","5677.58","7211.69","2501.27","2387.41","3025.05","20803.00"
"2957","3673.87","5090.24","1723.90","1466.85","1801.14","13756.00"
"2958","3929.78","4304.20","2070.61","1549.15","2009.26","13863.00"
