"time_id","country_id","activity_id","unite_id","nb_activities","budget_activite","durees_activite","nb_participants"
"521","3","2653","9","1","17183.00","6","96"
"523","3","4018","9","1","15223.00","6","120"
"531","3","1671","9","1","15237.00","7","141"
"533","3","4324","9","1","22451.00","9","108"
"535","3","4110","9","1","22770.00","9","118"
"542","3","3297","9","1","15526.00","8","114"
"543","3","5512","9","1","22681.00","8","135"
"544","3","517","9","1","14632.00","5","139"
"546","3","2545","9","1","22206.00","9","99"
"551","3","5888","9","1","21705.00","6","102"
"554","3","4293","9","1","19890.00","9","103"
"555","3","3255","9","1","17382.00","7","110"
"558","3","3358","9","1","16914.00","8","126"
"560","3","1815","9","1","21818.00","8","154"
"565","3","2356","9","1","16614.00","8","122"
"566","3","1620","9","1","14777.00","6","132"
"576","3","4116","9","1","17040.00","3","88"
"580","3","4749","9","1","11669.00","5","67"
"591","3","3235","9","1","17238.00","5","101"
"594","3","2363","9","1","10276.00","3","88"
"600","3","4506","9","1","10153.00","6","73"
"601","3","5546","9","1","16623.00","4","60"
"606","3","3331","9","1","17103.00","6","67"
"609","3","4655","9","1","12699.00","3","74"
"617","3","3468","9","1","13410.00","3","70"
"624","3","2347","9","1","11588.00","4","96"
"627","3","5853","9","1","16978.00","4","62"
"627","3","5862","9","1","15137.00","5","120"
"630","3","2640","9","1","17029.00","3","68"
"633","3","527","9","1","9355.00","5","103"
"634","3","3053","9","1","15258.00","4","91"
"643","3","5933","9","1","10115.00","5","115"
"650","3","1067","9","1","14925.00","3","103"
"655","3","4395","9","1","8636.00","6","80"
"665","3","2890","9","1","8421.00","3","63"
"669","3","1185","9","1","8139.00","5","53"
"675","3","3958","9","1","8766.00","5","62"
"676","3","4543","9","1","8845.00","5","69"
"677","3","4662","9","1","14486.00","5","77"
"692","3","3500","9","1","10798.00","6","98"
"700","3","5144","9","1","12051.00","4","92"
"705","3","1882","9","1","13373.00","4","70"
"707","3","2136","9","1","10721.00","3","57"
"709","3","1679","9","1","10010.00","4","75"
"709","3","4797","9","1","10585.00","6","92"
"712","3","3012","9","1","11831.00","6","95"
"717","3","4234","9","1","11950.00","5","72"
"720","3","160","9","1","13460.00","5","79"
"720","3","1586","9","1","10669.00","4","50"
"725","3","5147","9","1","9637.00","3","56"
"733","3","4657","9","1","12866.00","3","87"
"735","3","4141","9","1","11472.00","3","82"
"740","3","3292","9","1","6001.00","2","45"
"747","3","438","9","1","7885.00","2","49"
"747","3","5516","9","1","11280.00","4","86"
"755","3","1242","9","1","8323.00","4","56"
"755","3","5571","9","1","9819.00","4","82"
"756","3","2020","9","1","8856.00","3","63"
"756","3","3008","9","1","11383.00","5","48"
"756","3","4638","9","1","8973.00","2","60"
"757","3","1131","9","1","10539.00","4","46"
"762","3","5997","9","1","8706.00","2","54"
"766","3","2943","9","1","6229.00","4","61"
"777","3","884","9","1","11512.00","4","79"
"778","3","4082","9","1","10381.00","4","54"
"779","3","4823","9","1","8728.00","4","71"
"781","3","864","9","1","10214.00","5","48"
"786","3","1169","9","1","10355.00","3","70"
"794","3","739","9","1","8326.00","2","48"
"795","3","5029","9","1","9993.00","5","68"
"796","3","596","9","1","11894.00","2","86"
"800","3","4869","9","1","7731.00","5","48"
"807","3","991","9","1","8293.00","5","76"
"810","3","2484","9","1","11802.00","2","86"
"813","3","5600","9","1","9886.00","4","54"
"823","3","4015","9","1","12375.00","2","81"
"825","3","2632","9","1","7028.00","4","62"
"832","3","5993","9","1","21384.00","8","155"
"856","3","2727","9","1","17800.00","5","154"
"859","3","2301","9","1","15418.00","5","110"
"864","3","4221","9","1","17427.00","8","92"
"869","3","226","9","1","14040.00","7","151"
"877","3","2312","9","1","20436.00","7","157"
"878","3","4676","9","1","17721.00","9","122"
"891","3","2759","9","1","17770.00","6","158"
"895","3","3326","9","1","20430.00","7","120"
"896","3","75","9","1","20007.00","7","140"
"900","3","1430","9","1","21020.00","6","103"
"901","3","2122","9","1","19727.00","8","103"
"901","3","2277","9","1","21201.00","7","113"
"902","3","2116","9","1","18502.00","5","128"
"909","3","1499","9","1","17561.00","6","118"
"913","3","2504","9","1","14941.00","6","102"
"914","3","4816","9","1","20323.00","5","111"
"930","3","55","9","1","15575.00","4","106"
"933","3","4500","9","1","13939.00","3","102"
"935","3","3646","9","1","15728.00","3","65"
"940","3","4857","9","1","9779.00","3","89"
"944","3","479","9","1","12559.00","4","109"
"950","3","4907","9","1","10198.00","5","70"
"952","3","2498","9","1","9674.00","3","117"
"953","3","2527","9","1","13670.00","5","108"
"954","3","4133","9","1","13057.00","6","108"
"965","3","2017","9","1","9862.00","3","104"
"969","3","2113","9","1","16617.00","4","72"
"973","3","1550","9","1","11610.00","5","98"
"977","3","5883","9","1","11403.00","3","84"
"980","3","4718","9","1","9688.00","3","119"
"986","3","4752","9","1","16497.00","6","100"
"1005","3","1255","9","1","9708.00","3","93"
"1009","3","4916","9","1","9794.00","3","85"
"1011","3","2040","9","1","9886.00","4","92"
"1024","3","3918","9","1","9534.00","4","88"
"18","4","2185","9","1","11565.00","3","58"
"25","4","2552","9","1","12842.00","4","75"
"27","4","3818","9","1","13113.00","4","96"
"33","4","5056","9","1","10804.00","3","76"
"48","4","1726","9","1","10891.00","4","66"
"48","4","5580","9","1","10275.00","6","99"
"50","4","109","9","1","10847.00","3","85"
"57","4","4486","9","1","8662.00","6","96"
"62","4","5731","9","1","14614.00","4","99"
"75","4","2526","9","1","8623.00","3","85"
"81","4","3758","9","1","12315.00","4","61"
"90","4","2533","9","1","9600.00","5","51"
"90","4","5197","9","1","12319.00","2","70"
"95","4","312","9","1","7541.00","2","84"
"110","4","3212","9","1","11887.00","4","58"
"112","4","1696","9","1","9755.00","5","53"
"114","4","4418","9","1","11726.00","2","67"
"127","4","1849","9","1","12505.00","5","50"
"130","4","4612","9","1","6324.00","5","55"
"136","4","4354","9","1","10872.00","5","80"
"143","4","3268","9","1","11513.00","5","61"
"148","4","1420","9","1","6978.00","2","61"
"149","4","3834","9","1","12010.00","4","84"
"164","4","42","9","1","22929.00","6","147"
"171","4","3760","9","1","18884.00","9","126"
"173","4","2149","9","1","20782.00","9","154"
"187","4","1907","9","1","15942.00","9","116"
"197","4","843","9","1","19957.00","5","147"
"199","4","5857","9","1","21475.00","6","132"
"202","4","1842","9","1","20297.00","5","102"
"204","4","2559","9","1","18814.00","9","127"
"218","4","5332","9","1","19895.00","5","142"
"220","4","396","9","1","17306.00","7","94"
"226","4","5351","9","1","18799.00","8","116"
"230","4","3265","9","1","14844.00","8","141"
"232","4","5110","9","1","17171.00","9","97"
"236","4","677","9","1","9717.00","5","71"
"250","4","3523","9","1","9990.00","6","108"
"262","4","490","9","1","9357.00","5","99"
"263","4","4901","9","1","9740.00","3","106"
"268","4","5596","9","1","14552.00","4","72"
"274","4","94","9","1","16723.00","3","111"
"280","4","5122","9","1","9341.00","4","63"
"291","4","5058","9","1","9478.00","5","60"
"292","4","2672","9","1","11021.00","5","106"
"313","4","2168","9","1","17069.00","6","62"
"316","4","4305","9","1","11508.00","3","65"
"321","4","1752","9","1","10737.00","6","68"
"322","4","2278","9","1","10032.00","4","100"
"327","4","4149","9","1","8773.00","4","57"
"329","4","1861","9","1","10649.00","6","96"
"353","4","3773","9","1","13498.00","4","83"
"354","4","69","9","1","9849.00","6","60"
"355","4","2931","9","1","13752.00","4","61"
"359","4","2535","9","1","12291.00","6","95"
"363","4","5060","9","1","9515.00","6","66"
"371","4","823","9","1","9917.00","5","74"
"371","4","5709","9","1","9839.00","3","85"
"379","4","4953","9","1","11564.00","6","62"
"380","4","1345","9","1","14326.00","4","99"
"385","4","1312","9","1","8064.00","3","51"
"391","4","4288","9","1","9413.00","4","82"
"396","4","5446","9","1","14407.00","5","95"
"397","4","2844","9","1","13921.00","5","58"
"399","4","5181","9","1","13588.00","3","60"
"400","4","963","9","1","9066.00","6","96"
"401","4","5753","9","1","8876.00","6","89"
"403","4","2571","9","1","9777.00","4","49"
"412","4","4759","9","1","9693.00","5","48"
"417","4","3743","9","1","6412.00","4","75"
"420","4","5214","9","1","7197.00","4","79"
"422","4","422","9","1","12216.00","5","58"
"422","4","1223","9","1","7358.00","2","78"
"427","4","4912","9","1","12100.00","2","87"
"431","4","3739","9","1","11673.00","2","59"
"431","4","4789","9","1","6605.00","2","69"
"436","4","5256","9","1","6086.00","4","68"
"440","4","2239","9","1","9704.00","2","84"
"441","4","590","9","1","6644.00","5","46"
"441","4","4665","9","1","11470.00","2","70"
"447","4","445","9","1","7869.00","3","74"
"451","4","2125","9","1","12290.00","5","82"
"460","4","2257","9","1","9497.00","4","69"
"484","4","3575","9","1","8711.00","5","60"
"486","4","4310","9","1","20342.00","9","102"
"488","4","4061","9","1","21587.00","6","134"
"497","4","5941","9","1","17352.00","5","131"
"498","4","4968","9","1","14135.00","6","129"
"510","4","2797","9","1","19369.00","5","134"
"510","4","2910","9","1","22951.00","9","125"
"512","4","1931","9","1","18095.00","7","112"
"517","4","4866","9","1","20422.00","9","105"
"518","4","2388","9","1","14751.00","5","127"
"526","4","1031","9","1","18620.00","5","141"
"529","4","2290","9","1","19276.00","8","130"
"530","4","4897","9","1","19323.00","5","134"
"531","4","4682","9","1","19632.00","6","133"
"533","4","1783","9","1","20105.00","8","100"
"535","4","3448","9","1","16459.00","5","153"
"535","4","5280","9","1","22801.00","8","101"
"535","4","5694","9","1","19675.00","7","105"
"538","4","3768","9","1","16585.00","8","155"
"546","4","18","9","1","16449.00","5","103"
"553","4","2946","9","1","15419.00","9","101"
"558","4","1470","9","1","15936.00","5","125"
"561","4","3682","9","1","20869.00","6","98"
"562","4","4824","9","1","17200.00","6","154"
"563","4","3622","9","1","14202.00","8","145"
"565","4","2292","9","1","16042.00","9","160"
"569","4","1678","9","1","20989.00","7","117"
"571","4","1404","9","1","9714.00","5","88"
"580","4","441","9","1","13580.00","3","70"
"586","4","1383","9","1","9419.00","4","101"
"586","4","1561","9","1","11638.00","6","77"
"586","4","5789","9","1","14752.00","3","93"
"588","4","426","9","1","11613.00","6","75"
"588","4","1900","9","1","13351.00","6","76"
"589","4","4548","9","1","9280.00","3","111"
"591","4","112","9","1","11796.00","5","65"
"595","4","5347","9","1","17169.00","6","71"
"597","4","975","9","1","11715.00","4","103"
"600","4","908","9","1","16068.00","3","91"
"600","4","1124","9","1","14517.00","6","96"
"601","4","1020","9","1","12428.00","4","92"
"606","4","732","9","1","11826.00","6","70"
"609","4","3533","9","1","10667.00","5","84"
"612","4","5637","9","1","9944.00","5","76"
"618","4","5009","9","1","15062.00","5","113"
"619","4","1282","9","1","13937.00","5","68"
"633","4","4750","9","1","14705.00","6","82"
"634","4","4433","9","1","13088.00","4","103"
"636","4","228","9","1","14141.00","5","64"
"638","4","4537","9","1","12231.00","4","104"
"645","4","2851","9","1","11012.00","5","101"
"662","4","5890","9","1","10990.00","4","58"
"665","4","500","9","1","10962.00","5","84"
"676","4","196","9","1","13864.00","3","75"
"682","4","4909","9","1","13650.00","3","87"
"693","4","3138","9","1","9915.00","5","51"
"696","4","1613","9","1","13858.00","3","80"
"696","4","3586","9","1","11625.00","6","82"
"698","4","888","9","1","10569.00","5","56"
"704","4","5289","9","1","10784.00","3","93"
"705","4","2949","9","1","12014.00","3","57"
"717","4","2322","9","1","14184.00","3","86"
"719","4","4057","9","1","13444.00","4","91"
"726","4","498","9","1","13066.00","6","94"
"726","4","1260","9","1","11913.00","6","98"
"727","4","1579","9","1","9481.00","6","62"
"729","4","5666","9","1","13992.00","6","64"
"735","4","4125","9","1","8085.00","6","88"
"744","4","5296","9","1","10928.00","4","82"
"746","4","4541","9","1","11659.00","3","69"
"747","4","2516","9","1","8168.00","4","77"
"757","4","3974","9","1","6803.00","3","47"
"758","4","2392","9","1","6252.00","5","62"
"762","4","4166","9","1","11180.00","4","47"
"762","4","5588","9","1","9052.00","2","45"
"787","4","3472","9","1","6198.00","3","67"
"800","4","2165","9","1","11628.00","4","56"
"808","4","3308","9","1","9683.00","4","64"
"809","4","4079","9","1","7669.00","5","71"
"815","4","5620","9","1","8766.00","2","77"
"823","4","2772","9","1","5925.00","3","67"
"829","4","1913","9","1","16629.00","6","145"
"830","4","5732","9","1","19806.00","7","134"
"834","4","3347","9","1","19321.00","7","95"
"837","4","2679","9","1","19535.00","8","151"
"843","4","2854","9","1","21009.00","7","149"
"844","4","758","9","1","16727.00","6","121"
"846","4","77","9","1","19410.00","9","152"
"851","4","2101","9","1","19136.00","7","138"
"853","4","1870","9","1","20208.00","5","136"
"853","4","2615","9","1","18849.00","8","149"
"855","4","4563","9","1","16399.00","5","159"
"860","4","1208","9","1","13998.00","5","130"
"860","4","5252","9","1","16451.00","5","109"
"876","4","241","9","1","21712.00","5","119"
"880","4","1809","9","1","17606.00","9","153"
"880","4","5701","9","1","16616.00","8","99"
"881","4","2477","9","1","16560.00","8","127"
"892","4","2140","9","1","21813.00","9","126"
"898","4","760","9","1","21142.00","9","126"
"899","4","1068","9","1","16445.00","6","98"
"919","4","3787","9","1","17155.00","4","87"
"927","4","1338","9","1","11002.00","5","77"
"931","4","4458","9","1","12050.00","6","80"
"937","4","1205","9","1","14417.00","5","114"
"939","4","2531","9","1","15435.00","4","96"
"941","4","1064","9","1","16402.00","5","104"
"946","4","1507","9","1","16040.00","6","68"
"956","4","5802","9","1","16721.00","5","92"
"958","4","3200","9","1","11528.00","5","97"
"963","4","5896","9","1","10777.00","6","89"
"967","4","5851","9","1","10120.00","4","100"
"973","4","5315","9","1","13601.00","6","76"
"980","4","809","9","1","14074.00","3","69"
"983","4","5070","9","1","10983.00","6","100"
"988","4","751","9","1","10392.00","4","93"
"990","4","4146","9","1","16071.00","5","106"
"993","4","1646","9","1","13170.00","5","70"
"999","4","3528","9","1","11820.00","6","76"
"1000","4","5691","9","1","16090.00","6","74"
"1003","4","5227","9","1","11006.00","4","109"
"1004","4","4895","9","1","9373.00","4","87"
"1019","4","2371","9","1","10811.00","3","62"
"1031","4","3406","9","1","13633.00","3","54"
"19","5","3789","9","1","11200.00","3","65"
"20","5","2924","9","1","9350.00","5","91"
"20","5","4685","9","1","12824.00","6","64"
"25","5","1485","9","1","12335.00","3","67"
"26","5","3919","9","1","9816.00","6","83"
"34","5","629","9","1","7732.00","6","60"
"38","5","5132","9","1","7059.00","4","61"
"39","5","3345","9","1","11774.00","4","54"
"44","5","1951","9","1","12955.00","6","65"
"45","5","4479","9","1","8296.00","6","71"
"48","5","1915","9","1","9341.00","3","96"
"54","5","411","9","1","9045.00","5","59"
"54","5","5131","9","1","12108.00","3","85"
"55","5","3719","9","1","8693.00","4","53"
"56","5","1341","9","1","7326.00","6","66"
"66","5","3213","9","1","9787.00","3","59"
"69","5","33","9","1","6090.00","3","48"
"70","5","5330","9","1","5738.00","2","65"
"74","5","2387","9","1","7584.00","5","84"
"77","5","5978","9","1","10497.00","3","46"
"85","5","3285","9","1","7002.00","4","79"
"86","5","2022","9","1","5179.00","4","83"
"90","5","2313","9","1","7207.00","4","53"
"92","5","1058","9","1","6735.00","4","49"
"109","5","855","9","1","10857.00","3","66"
"115","5","1543","9","1","9948.00","4","74"
"122","5","976","9","1","9329.00","5","61"
"126","5","3745","9","1","9612.00","2","68"
"136","5","4783","9","1","5987.00","2","71"
"149","5","4489","9","1","10800.00","3","73"
"163","5","1086","9","1","12515.00","5","141"
"169","5","2406","9","1","17090.00","9","120"
"189","5","4158","9","1","19561.00","7","141"
"190","5","5350","9","1","17674.00","8","97"
"191","5","86","9","1","13151.00","6","115"
"199","5","2362","9","1","14443.00","9","99"
"202","5","750","9","1","12884.00","5","122"
"209","5","4522","9","1","15504.00","9","123"
"226","5","545","9","1","16676.00","9","119"
"231","5","511","9","1","14781.00","8","108"
"262","5","3807","9","1","8318.00","6","116"
"273","5","2397","9","1","13479.00","3","61"
"274","5","5539","9","1","12860.00","6","77"
"285","5","1974","9","1","12625.00","6","98"
"291","5","2405","9","1","8197.00","3","61"
"292","5","1328","9","1","10674.00","3","113"
"305","5","939","9","1","12418.00","3","97"
"305","5","4896","9","1","8358.00","3","70"
